"Id","SalePrice"
2386,140801.292447325
2387,135999.620013837
2388,146543.839864726
2389,128414.627825758
2390,152079.386023406
2391,122008.796602356
2392,120830.894964034
2393,153999.855425423
2394,140973.921612468
2395,183504.053815938
2396,155856.992582147
2397,183678.689148457
2398,109492.712025692
2399,83426.22031917
2400,74390.4475148057
2401,112085.876483169
2402,132858.94886802
2403,137202.081720791
2404,156423.412992338
2405,149080.986672996
2406,122111.244001876
2407,125069.296613224
2408,141557.165332542
2409,139958.665178506
2410,158076.076287542
2411,121517.163099325
2412,153301.87437968
2413,135004.79952195
2414,143328.277322079
2415,136966.256908867
2416,114506.159144385
2417,126795.322599916
2418,118274.950964207
2419,131402.980901187
2420,117914.962264854
2421,162795.637233869
2422,125971.423654365
2423,149700.167648901
2424,147430.289668836
2425,301812.831166667
2426,113031.151799104
2427,152575.354291673
2428,140614.629180502
2429,117210.179853451
2430,123504.444598738
2431,130925.406108137
2432,131336.712572854
2433,138480.922870069
2434,148619.170965306
2435,151985.800849746
2436,125536.410028253
2437,117373.585536764
2438,124889.795352994
2439,109691.323902471
2440,117883.169001712
2441,101469.402135864
2442,99463.4873409387
2443,115943.470925322
2444,95391.9198172507
2445,100657.206138727
2446,128384.879209524
2447,152782.421895895
2448,162034.789327489
2449,96827.3259243425
2450,133690.832241963
2451,126139.680580913
2452,235038.260484378
2453,123857.327132634
2454,145438.384026049
2455,100413.077902584
2456,131361.619343895
2457,123861.02530208
2458,111279.08865967
2459,110518.111489303
2460,127870.546802617
2461,118690.828599015
2462,119078.803025612
2463,109790.789012371
2464,188671.008674048
2465,130539.617330338
2466,116114.117125071
2467,126150.055328532
2468,118020.894428777
2469,100107.370528653
2470,224014.502711688
2471,156226.714264852
2472,168062.393535043
2473,128626.18801392
2474,128940.316698586
2475,211154.823904535
2476,106584.054712002
2477,141159.325437511
2478,164420.466563757
2479,142250.308000309
2480,154817.402761288
2481,143033.141653006
2482,122977.06274193
2483,126557.352948681
2484,126276.463394575
2485,125905.851437483
2486,161073.821614554
2487,275976.330790909
2488,119948.19284956
2489,148223.533036352
2490,151462.228966828
2491,115524.432302123
2492,192751.074567132
2493,152657.5066796
2494,182236.306046729
2495,154680.006071126
2496,235798.782489893
2497,138815.279617214
2498,118387.390856538
2499,120985.657211177
2500,150702.510986063
2501,139303.485101853
2502,135936.828221609
2503,124878.92833169
2504,191787.637483586
2505,227053.086109956
2506,256246.70888976
2507,320809.913206707
2508,263954.611698399
2509,234299.183876243
2510,226414.648669046
2511,192535.644854694
2512,214561.30676737
2513,211793.855550869
2514,239963.258068218
2515,151588.107047523
2516,173087.081496598
2517,133057.800652368
2518,144298.093095923
2519,231528.928269598
2520,217641.114934423
2521,205291.734351081
2522,218071.385997375
2523,130200.501718623
2524,146181.299861562
2525,147794.716699203
2526,135581.927717842
2527,139182.113098407
2528,126086.14817425
2529,122372.728752606
2530,121638.127573614
2531,249292.846264584
2532,225796.032853101
2533,204626.602040962
2534,224759.897959526
2535,271402.663564713
2536,226529.225796933
2537,209531.883927433
2538,186693.051862953
2539,178392.231637276
2540,198586.988537159
2541,180183.78657536
2542,182030.881623634
2543,123958.272269836
2544,127668.519016102
2545,139413.545648847
2546,130727.103074701
2547,130243.770463812
2548,202105.829564069
2549,175241.554615693
2550,395431.465644605
2551,150763.131348001
2552,121773.343703424
2553,107119.078329415
2554,133762.263252682
2555,89592.2501253391
2556,114530.231313825
2557,111728.182920816
2558,209029.0162
2559,138780.341023093
2560,122627.479737639
2561,96946.3866971222
2562,138974.310093199
2563,157120.840824065
2564,159536.885041847
2565,147788.952817851
2566,141909.061071441
2567,134291.032394969
2568,176084.396621049
2569,185448.710969594
2570,109145.763009657
2571,258280.44555105
2572,150615.697547332
2573,194222.426195415
2574,296913.893394486
2575,123178.9429213
2576,146593.837149518
2577,170679.884966562
2578,89508.8730519832
2579,89663.1930797393
2580,138504.02088254
2581,132218.474915721
2582,111656.965311429
2583,253364.645014135
2584,159221.726208843
2585,192920.464768134
2586,216542.081670669
2587,197837.076185741
2588,125810.927480244
2589,134538.799811248
2590,204835.015525059
2591,236951.949662867
2592,242359.050390373
2593,241725.072606059
2594,173659.254413482
2595,193235.534117121
2596,320139.621658553
2597,208795.036005097
2598,319808.931633333
2599,313143.498181178
2600,250377.739058386
2601,155757.24629756
2602,95672.7020793988
2603,91029.456418537
2604,94614.383484617
2605,95347.327386234
2606,143123.104318675
2607,162616.637409269
2608,193930.675786705
2609,156788.292769783
2610,119524.630613422
2611,180330.048116711
2612,155076.868603276
2613,134454.04784426
2614,126466.916501596
2615,130949.857715133
2616,124774.938567918
2617,175866.408070893
2618,204194.613207802
2619,211871.353585503
2620,183195.125535012
2621,209764.460945056
2622,219397.899183524
2623,244352.665441056
2624,348996.91033266
2625,359610.92114823
2626,175885.351961688
2627,173118.344272852
2628,379155.795612176
2629,500170.952314286
2630,313358.898160894
2631,428290.579394444
2632,367536.874890476
2633,263607.46954199
2634,354110.676764774
2635,149197.690833499
2636,175871.849499711
2637,143086.33223785
2638,255284.283114044
2639,192437.597695508
2640,154774.964858844
2641,120155.358624753
2642,202978.575308834
2643,96929.0815494041
2644,120070.642524809
2645,93511.487676761
2646,97618.0258616087
2647,93774.2437795084
2648,132559.419791769
2649,151515.30316838
2650,132223.610195232
2651,141066.814024359
2652,405292.665566908
2653,276241.182308917
2654,312094.263360316
2655,344732.532047143
2656,298375.773197053
2657,263381.364477011
2658,276437.673912112
2659,306690.706932262
2660,308896.732638705
2661,327852.264086462
2662,311129.894447107
2663,273884.920106912
2664,246800.783148995
2665,275500.898103017
2666,268707.130192623
2667,175842.547430321
2668,177903.818112608
2669,199187.767204426
2670,275262.635720968
2671,180384.949845571
2672,193833.883160708
2673,205467.167798264
2674,202967.654550005
2675,169063.360297718
2676,182277.664702072
2677,224036.040491968
2678,283378.011435867
2679,239117.956156808
2680,271223.978811932
2681,317792.912268254
2682,304614.584591697
2683,485679.771933333
2684,286209.373379071
2685,309180.73596828
2686,251968.763603412
2687,299082.112004886
2688,241655.746011391
2689,192609.419072093
2690,435057.565556061
2691,204381.088140336
2692,148636.739917762
2693,195862.625925941
2694,149775.313683922
2695,189877.995965457
2696,182796.122694479
2697,212284.228329407
2698,205659.456348599
2699,186100.732187106
2700,176081.740466091
2701,171529.591551705
2702,130222.268144936
2703,145651.228615965
2704,135443.321471325
2705,127459.379019342
2706,126520.570708244
2707,124333.454807668
2708,142027.695264272
2709,124959.758791639
2710,125253.607760423
2711,283059.381390277
2712,308810.610995403
2713,165438.613787088
2714,153702.96091425
2715,169126.760638596
2716,154393.523164609
2717,194853.562755736
2718,226242.545173299
2719,155640.990665067
2720,161354.039314385
2721,142597.250805452
2722,161097.467316404
2723,127434.284624231
2724,126073.669346795
2725,142295.995789302
2726,145576.362187505
2727,164943.035431973
2728,167060.903874348
2729,160276.382504162
2730,149511.082711132
2731,99136.5031693585
2732,117579.317457236
2733,160458.811944379
2734,172629.109305741
2735,138010.302129677
2736,151107.239130945
2737,118513.995243456
2738,133131.344102432
2739,155006.460047705
2740,127775.230149314
2741,148728.442063282
2742,143731.115920724
2743,149752.420940438
2744,138413.757601581
2745,130663.17258101
2746,128318.907830065
2747,162396.066640251
2748,133381.732492374
2749,130563.060965618
2750,146295.410802363
2751,126143.935136867
2752,226006.870513516
2753,158828.599596218
2754,236007.503145455
2755,122487.825544386
2756,99046.3337478798
2757,97418.7531687822
2758,70010.2137303343
2759,145129.960797801
2760,149367.702189011
2761,142554.382462805
2762,144283.193304881
2763,174994.048798625
2764,173716.289028705
2765,284316.330572023
2766,140224.885512787
2767,95554.5916757133
2768,134472.448883073
2769,134610.606356361
2770,130486.230512491
2771,116565.580397956
2772,129701.224446678
2773,136873.685431746
2774,135130.488085694
2775,131683.287647353
2776,122877.098336041
2777,124356.537792641
2778,92663.9633399793
2779,144900.689169408
2780,107936.185260753
2781,103030.948631885
2782,114862.64433348
2783,114799.892657306
2784,117438.848169531
2785,142154.451079726
2786,63275.4608467117
2787,115962.24383636
2788,100150.970722966
2789,142435.02057619
2790,115651.915115416
2791,120852.102025794
2792,104748.129404978
2793,174849.975071721
2794,112387.12654033
2795,127168.757365112
2796,103772.561885181
2797,213932.528902747
2798,138835.692933262
2799,118971.482218756
2800,93895.0463277258
2801,121327.776589396
2802,145320.259956389
2803,209384.806867764
2804,184533.114780331
2805,108064.2541554
2806,97600.5816936426
2807,170148.034405414
2808,147882.085984052
2809,122579.979704979
2810,144388.286128531
2811,164859.580942642
2812,134787.304095028
2813,184490.565775419
2814,172985.029612504
2815,119922.840834491
2816,221061.609074266
2817,154640.601668456
2818,116224.027397194
2819,144139.20928121
2820,144699.669780277
2821,118294.562415152
2822,186914.782723784
2823,342189.66736536
2824,170385.424545576
2825,162254.58781548
2826,137900.243648016
2827,138756.441487526
2828,278582.96860984
2829,220038.551609921
2830,224590.032373268
2831,190706.644654993
2832,319324.96496861
2833,267755.270074651
2834,228402.902464692
2835,235672.531548196
2836,188289.039891511
2837,146519.032198114
2838,151868.971598667
2839,183114.364696673
2840,190446.524665179
2841,203917.270696501
2842,207381.74657511
2843,152438.600934069
2844,163115.320643602
2845,122372.728752606
2846,212436.049685182
2847,207998.348670256
2848,207371.344045235
2849,218865.028446561
2850,276264.905361076
2851,247808.124463087
